Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
-20.3199805796525,6.51587172305156,2.27910996061086,0.977057422181083,1.64786109450157,Iris-setosa
-30.5772803428572,7.6139562711784,2.26073878122346,1.06347774202411,1.00178993144612,Iris-versicolor
-29.5061189040019,6.05680773656128,2.47538962468212,4.19087028455084,-0.20008060439218,Iris-setosa
-31.7602829292195,7.23300858111266,2.93465308539218,2.21611185843907,1.69080100976177,Iris-virginica
13.8008947020594,7.87443194245715,3.37092273956045,4.61890311288796,0.739198010992328,Iris-versicolor
94.6962185796546,7.71113881094957,2.93724611282006,0.290561001913826,0.458853563093888,Iris-virginica
-29.5629096493881,6.74550685764654,3.1874323772083,4.55333670059021,0.497167345731798,Iris-virginica
-7.81318794058111,7.14200044856757,2.17894921895513,3.88261874955856,1.26095488030405,Iris-versicolor
139.477656921752,7.27620020983479,2.5505418383433,0.525467289679471,-0.0407610766744158,Iris-virginica
106.979813789935,5.99928767460906,2.09409335114345,0.815798298877842,1.5965350950356,Iris-versicolor
78.8028480044805,7.13629092676305,2.81519557959485,4.79326819852146,0.665757221223075,Iris-virginica
-9.692188945806,7.40894652732973,3.02402990477583,1.47932827278226,-0.162245399089864,Iris-virginica
8.41099775460044,7.85960202015694,2.78003866646622,1.3827721627272,0.905997746803259,Iris-setosa
33.4711342035073,6.27567054506443,3.8298456841602,3.81781657884121,-0.0857265127890584,Iris-virginica
32.5934826732007,5.12629582231183,2.56228458628269,4.26932881372272,-0.118822394050671,Iris-versicolor
88.4976788611839,5.40671914429796,1.92572185906791,1.5717864614564,0.775377599160234,Iris-virginica
14.1688695941673,7.85672590151254,1.85560978470182,1.67322937780449,-0.117261824880491,Iris-versicolor
0.641119034022658,7.1598258694069,3.6311845081575,1.08924099286388,2.3656016044312,Iris-virginica
4.21383400983993,8.2353860355826,4.05887268643559,1.13246769750961,-0.161268666273246,Iris-virginica
69.5652683958077,7.84691182561704,2.81331364015663,0.893670493753543,-0.0767311648760621,Iris-setosa
-30.5877110647089,5.02309285302873,2.16067422644092,3.2073580976599,1.40131685916382,Iris-virginica
13.2648519696801,5.87910011213596,2.77375334939039,4.68328622640107,0.70299335888467,Iris-versicolor
75.3590574981327,6.36075106496705,1.98811558702577,3.59241316892907,1.47802823198819,Iris-setosa
17.9435040708742,5.66899226908033,3.26214087316621,2.97559679361233,-0.268188600464859,Iris-virginica
23.3900571280433,7.5201229004048,2.93231767359482,1.75788390174461,-0.0702507032280491,Iris-virginica
44.4254373700356,6.99713866177104,2.41508593988956,3.85250057613356,0.839284118463825,Iris-setosa
15.3857167550597,5.33042182679781,2.46775737401961,4.63699569066711,-0.395758146124179,Iris-versicolor
102.933283649979,5.54077068369999,2.61098428503967,0.64827783516385,0.105543089565773,Iris-setosa
8.14732724657451,6.29686338905249,2.00745979471288,3.62328174535973,0.655218565588336,Iris-setosa
21.2010142535168,5.81208405900911,3.01530390334158,2.04648917688662,0.266191740167986,Iris-virginica
159.244967874315,8.54028881865524,2.08632041635741,5.1687871079357,-0.260800684441102,Iris-versicolor
129.691305782696,5.22831924946556,3.21719142833718,4.40262186499655,1.10392407609472,Iris-virginica
-2.880732000591,6.24335001998003,2.70909757977787,-0.0822208498754438,1.32724281329173,Iris-versicolor
-2.47627509191956,8.20281345906553,2.96488183813268,3.80686256694027,0.671200377905943,Iris-versicolor
52.3578057622423,6.20573637641427,3.02603736842373,5.89869085670605,0.323257544594773,Iris-virginica
43.6759496142859,5.85692603172357,3.8867585138797,0.446458796861345,1.37563600708494,Iris-setosa
-5.91130737372927,8.17585199544048,3.7405700127716,2.70721358858759,-0.180959133379831,Iris-setosa
6.15696411340597,6.29588447039227,2.82869891527182,3.92802739066575,1.27436983189166,Iris-setosa
27.5431383180214,6.68003121007786,2.57478282616617,3.86249575093217,-0.295006884750612,Iris-versicolor
45.8796529381693,5.91365643725002,3.07210122693783,0.166436512128518,0.380983870737123,Iris-virginica
-23.4381541752983,6.37878612996315,3.50702583156675,5.00039609727688,-0.0387945869810644,Iris-virginica
123.135394730575,8.04281070904799,2.24453137929974,5.1049905487033,-0.162112195216311,Iris-virginica
191.860708029853,6.33350894256142,2.61197975258671,5.13611136460995,1.17938956224718,Iris-setosa
45.2335667574132,8.73178912451079,3.10132915460615,1.73562842040203,1.43958915575978,Iris-versicolor
158.041277618498,6.54224180081907,2.66449842547402,0.178826730442793,0.405699212861811,Iris-setosa
-10.9678378839198,6.17707178513954,2.62408009310036,2.7026707973378,-0.304264721243999,Iris-setosa
142.732763525518,7.23504018798919,2.71092304491315,1.16861250101555,1.8270724688019,Iris-virginica
92.4511734889262,8.13103288098292,2.3809878044298,1.50735368967968,-0.124698085259504,Iris-virginica
10.8934783765243,5.8002260436548,2.83454144744396,2.19637260221726,1.04022877270009,Iris-virginica
15.1565994303853,6.98978317570168,2.2639316325392,6.16892782688118,1.37285208219337,Iris-virginica
77.0254223065923,8.16611767803476,2.77184829052753,2.68786655658857,1.43971632914576,Iris-virginica
22.3346225533712,7.82847437869395,3.1421468754786,2.03256553902699,1.04941695193099,Iris-virginica
80.7569114066224,6.10701475744098,2.36410914024311,0.223618744012854,1.18582149135332,Iris-versicolor
87.3879763869435,5.7746338777198,4.03187079859929,4.24803849357525,0.499655881650066,Iris-versicolor
137.802157234941,7.87472055130271,2.63527661965309,3.09462705492538,-0.299424502557774,Iris-virginica
27.7522027216577,8.24055194483554,2.91139850679301,4.58532718285576,1.44408246745081,Iris-setosa
58.8228667646534,8.01458789240999,2.80303246210022,1.28894979347715,0.500796186475764,Iris-virginica
43.6896257645399,6.71918935734554,3.29192391646355,1.88142215331118,1.32727437819086,Iris-versicolor
53.9575808785928,5.0657946528886,2.95690153547022,5.79269391605158,-0.0559420167349297,Iris-virginica
40.9680506057357,6.10502229154329,3.31888285112525,5.04032057411631,0.345597326126122,Iris-versicolor
52.9507426968957,7.99186772399364,2.58836461962804,5.18465102099416,0.814451236905001,Iris-virginica
40.5217096011504,7.61707630641116,2.75351825374983,3.11456869273951,-0.173139487686251,Iris-setosa
15.0858575945223,6.35493409910862,3.04933800699431,4.42315362995979,-0.185514734532148,Iris-setosa
21.3099104227618,5.58409131252191,3.34947122352169,1.65438114105243,-0.32196855318443,Iris-virginica
-1.00241125983469,6.57713980128655,3.60722763882253,1.2695551357936,-0.0197506628954614,Iris-versicolor
80.4990360213699,7.61790973106137,3.20270456625994,1.4978774503912,0.349679532150505,Iris-virginica
14.8720409424118,8.00277985426999,2.37962550143318,1.65659144552701,-0.127130979689153,Iris-setosa
81.3816951078637,6.63647534080273,3.75349805363429,2.0704834291094,1.38915176270525,Iris-setosa
24.0544969444338,8.14127222089505,2.71016545846053,1.47369577587296,0.533936563082402,Iris-versicolor
47.5814017827381,7.7294449313938,3.71015661390145,0.60031740219169,0.562161692237229,Iris-versicolor
46.6061838524805,7.70298384915614,2.46189807896922,0.267073566897317,0.0561331989109228,Iris-setosa
39.4263711379161,7.43842519639518,2.74502675019884,3.4853047139513,1.16740315079243,Iris-versicolor
98.7255940718137,8.14638793730528,2.6155693429769,0.260812854767234,0.975507727571058,Iris-virginica
-4.07394138841744,5.44926499048203,2.40715750993765,6.17930474505432,-0.217355263943136,Iris-versicolor
63.3307295742285,4.9088202330299,2.5402218211042,3.73474879783834,1.19301322334978,Iris-virginica
40.1607984760791,6.64540312021384,2.21573150787324,1.29772628537763,0.206392551157746,Iris-virginica
-6.57810827471288,7.27655353650665,2.02999421473094,2.77421906169227,2.33635532859758,Iris-setosa
80.3478910571409,8.74589589171077,3.09926429352463,4.62741504408465,0.171280204852843,Iris-versicolor
2.22794644998766,7.57761132436668,2.13980148269721,4.42575583555433,-0.0688116521233543,Iris-virginica
78.4226972600633,6.84469423191325,2.76348479717347,2.08982018025816,-0.276391416396785,Iris-versicolor
13.5657088514381,6.39681312301978,3.54645304717172,3.99957433174624,0.511973972574216,Iris-versicolor
-23.7628217306746,8.52127363836113,2.0718816215979,1.92515640402215,0.593831859911164,Iris-versicolor
8.69011593493396,8.02350365393568,3.98948010939964,5.44466800243374,1.23599764505247,Iris-versicolor
36.1689474387657,6.3640028217334,2.72187756164156,3.36797151480047,0.547511610585187,Iris-versicolor
27.3774095954697,6.03529552703292,3.3136389921232,5.15776878440377,0.654058522910082,Iris-virginica
113.714581732883,7.55913270899898,3.97782262062764,7.18879807603157,0.708046144705878,Iris-setosa
-25.6109415634607,6.60246107317483,2.6831916245483,4.56410286012928,-0.153869948643668,Iris-virginica
59.9836940370389,8.10323962569397,3.4120225543167,2.60368756319493,0.153131798412658,Iris-virginica
101.812117106221,6.61192973687416,2.87794202163301,1.97756014258256,0.473377594015587,Iris-versicolor
22.9268565480737,6.85495931284659,2.3479105488279,1.4157031928204,0.345875138887337,Iris-virginica
64.6110241517757,5.92607064758427,3.63928227192982,0.020475290064975,1.45851387928264,Iris-setosa
40.1122407022849,7.97693775979461,2.66149868156027,3.3098055193761,0.54672146988446,Iris-setosa
59.9408105323783,8.51634030073895,2.21172055646815,1.0505496107457,1.9297693511145,Iris-virginica
49.9914958877245,5.12728681552281,2.96994033535732,1.39299824210671,0.661310042846159,Iris-virginica
65.5349905318043,6.47856529108342,2.29593826507087,5.39115297585294,0.0117321467004214,Iris-versicolor
0.971730400193238,6.52978484936272,2.41331095781846,3.67766875311556,1.52911305793648,Iris-setosa
90.0354353146771,7.3177921995356,3.35482281699663,2.48416032092132,-0.068474914451624,Iris-virginica
50.8185732579516,5.19516032187032,2.95350270549337,4.68468550759588,0.773065346284898,Iris-versicolor
-1.79718974840731,7.2432919257088,2.62320912155346,2.19217584443396,-0.372410140579323,Iris-setosa
47.0505354377996,6.54014637977942,3.23189069992079,0.802194294672252,-0.442465914714032,Iris-setosa
29.3463125104807,6.18579997981346,2.51240701665204,2.02955042010757,0.053131141105531,Iris-virginica
60.3247854437238,6.029116790014,2.18916722748623,1.40760952420198,-0.313503439850978,Iris-setosa
106.342213619651,4.88983947997741,2.78891099429825,4.17389141010591,1.58099687528922,Iris-versicolor
-35.9332292588982,6.04903962446083,2.90478656391177,0.202972289457656,0.551409815056918,Iris-setosa
80.9376860784765,6.93737162026492,2.12646921152962,0.701580538644842,0.406702159613357,Iris-setosa
67.584414129597,7.48800094216566,2.27036546978775,4.66195778727044,0.067604647676851,Iris-setosa
54.1057353937637,6.45728268266845,2.43791003235455,1.60133791094219,1.03899703671084,Iris-versicolor
26.8845898753724,8.5029563448526,2.16951552402971,5.65936906121689,0.03546262946024,Iris-virginica
93.4056355581948,8.56018048287044,2.91628406812239,0.263022413158525,0.190791758414341,Iris-setosa
55.3434396789609,6.54327887332709,3.07475179516742,1.04149043181276,0.485263436412073,Iris-versicolor
65.011631897329,7.93579613053178,2.92267829463961,0.502522165591757,-0.0789588287951136,Iris-virginica
47.6173842300825,7.76401954914033,2.58478590048042,1.65789227446903,0.460455454830067,Iris-virginica
7.98937267140294,8.14363369100841,3.74540371040681,0.341610481497193,1.08648912965337,Iris-versicolor
51.1462914162097,7.88053363881863,3.23935014282283,5.81569131245718,0.654701308531675,Iris-setosa
12.7405976536545,6.81324480619839,3.14704026278353,0.964675790369253,0.517444699590813,Iris-versicolor
127.681922774222,7.86021980466614,4.06977775602072,2.60114839039619,0.682153632877437,Iris-virginica
59.9132651223201,7.37841913725966,2.25101715390313,1.19380731492214,1.70872224232381,Iris-virginica
142.797654582099,5.13875924377756,2.68153693954774,2.13056020238188,0.734959803213107,Iris-virginica
46.7590314838759,6.2113030895913,3.05375603053071,1.06536494007667,-0.37664690318106,Iris-virginica
-9.94756589618569,5.55247249528681,2.16392241009513,5.99435465940565,0.449540429680009,Iris-virginica
101.325213788893,8.36094876030512,1.86764140083016,2.56639265458647,0.284488893099336,Iris-virginica
-28.197919311066,5.38009206709656,2.81298007932945,4.5518731580865,1.49591824558569,Iris-setosa
103.326941362621,5.56570880138721,3.70535114835425,1.68011500668186,1.76698511953478,Iris-setosa
11.9731572934134,7.58439560901032,2.49384491350567,1.35032030135578,-0.324273023212128,Iris-setosa
19.0516052875917,6.58181416017023,2.56510915538672,2.36068208051398,1.55437564246659,Iris-versicolor
141.936824219675,7.49360449175261,2.79143776087049,0.294456342047281,2.21856452403314,Iris-setosa
-13.5909631847249,5.84500036621216,2.54565364607921,1.88734372477306,-0.233058193731638,Iris-virginica
-40.4421468718729,5.8670593795738,2.78526820492162,0.663227616557482,-0.0688534486025152,Iris-setosa
12.5205221775418,6.34675170859333,2.66756446331463,6.36586805626332,1.05855531658163,Iris-versicolor
10.1592377567857,6.48445922119839,2.3565699661524,1.66622954582677,0.786093999901058,Iris-virginica
107.263685045137,4.86352723981395,2.76849136743004,1.44528316363062,0.569441722404776,Iris-versicolor
71.9983603781741,6.21734932922773,2.78582693696617,0.224831325699558,0.526519934443199,Iris-virginica
11.3465713602647,6.2488480010782,2.19468110385798,5.42442065792303,-0.0337398895066923,Iris-setosa
17.1612552034824,6.3320857926949,2.21830492817831,1.48528380412309,2.47899520184861,Iris-versicolor
23.3891515259694,5.40544071187377,2.34376168226062,1.18272905135335,-0.202142229467772,Iris-setosa
50.0410233926908,6.27562307494138,2.40194080335892,1.48184879738061,-1.01096473877963,Iris-setosa
99.4591781586154,7.08923255832625,2.88110267936859,5.62531877000356,0.368308618671486,Iris-virginica
43.7021709751148,5.42938743775806,2.37782961352872,0.631982224225453,0.0846500357120101,Iris-virginica
-29.0646896214625,7.84860050536618,2.95159623658849,3.56931261223903,0.215929890546559,Iris-setosa
-24.0802047873663,8.72683808187902,3.03449908352847,4.54386530326507,0.826958299491584,Iris-setosa
132.424264381602,6.90689450898421,2.22258724535879,3.48598184799396,1.27474116982407,Iris-virginica
54.7390871239396,4.74221717999428,2.56282120620923,5.46273222371519,0.637241141500945,Iris-setosa
-11.9805277572645,8.01730449407483,2.48633600134902,0.619776720427185,0.389387287571034,Iris-virginica
21.6093458352239,8.41711283236073,2.14135493102878,1.46502437373087,1.35691823076881,Iris-virginica
0.627632790932836,5.25227079564692,3.73294776812523,0.505466707649626,1.74353922026912,Iris-setosa
195.6735816282,7.54439543718582,3.79812212675046,1.83451555644394,1.99835029518211,Iris-setosa
22.0978465845545,6.13283508310864,2.98494869929189,2.04525801269867,1.48767752243987,Iris-virginica
39.2706880083216,7.59725004759544,2.89403501307006,0.466003875407843,-0.076764095435401,Iris-setosa
13.1907725862682,6.92204900880236,2.61882795961014,2.81366071065894,1.41948858100084,Iris-versicolor
130.526480211907,8.12145704919698,3.54246758910183,4.04386884178145,0.6597168117425,Iris-virginica
35.646850537657,6.81232229784704,2.14491040363914,0.649506699791166,0.750470831195679,Iris-setosa
64.104808216055,5.36450429236579,2.4131003462389,0.419501996003395,-0.286505638611847,Iris-setosa
64.7519627510106,5.87413317631071,2.66718268233007,3.43388348889006,-0.341034916889205,Iris-setosa
87.9783722503632,5.87806063404738,4.04970544067171,0.891028730620294,1.20158838038754,Iris-setosa
40.6311478561438,6.67088956745785,3.43328545906865,1.16670061676846,0.649390572997171,Iris-virginica
50.3685182972647,5.59109107083491,2.73365660426504,2.67256763479526,0.33901879424255,Iris-virginica
96.586234756575,7.56300701201871,2.4059882122077,1.72313653623671,0.932801959440231,Iris-virginica
119.50696373659,5.44420602783603,3.12509515455259,1.81377423150807,2.39692693406736,Iris-virginica
119.982787266486,6.22172096405044,2.23384061130499,1.82801028606435,1.04288126855758,Iris-virginica
68.1072547258411,4.64906604434785,2.78152380800259,0.326549860922613,0.667740196589901,Iris-setosa
-4.96872725717881,7.34581493237596,2.28026116087359,3.03304046575725,2.00954011719329,Iris-setosa
116.512544738325,7.5295578656339,3.26372499554467,0.888654196197276,-0.234307499813727,Iris-virginica
75.4126413577298,5.95540524858021,2.44873287134796,3.90898470666688,-0.00619749137585368,Iris-virginica
58.7041488836698,6.5918177156312,4.0837200779256,1.64725562676301,0.0279322134906642,Iris-versicolor
45.6924547440954,5.846555173114,3.43694366065194,6.21712894140511,-0.213435690711236,Iris-virginica
38.1632782166617,7.72313335331675,2.63467935526789,1.72143638475996,2.46758912503224,Iris-versicolor
61.9638812003595,7.30699678480787,2.20517540996931,2.83570985678927,0.847100830241342,Iris-virginica
44.8124220222772,8.67971061233685,2.56356223570672,1.92088205357652,0.477548860189051,Iris-virginica
-22.6156464063247,7.45096386699382,2.0588678648825,1.71581693776368,1.47070759040576,Iris-versicolor
72.8742738436517,6.63104470122714,3.018294570832,3.07733557965754,-0.427251757325883,Iris-setosa
64.685479097863,7.24997023813487,3.62634719001047,5.0438918070364,1.60986348465211,Iris-setosa
98.1847497618553,5.96312468896776,3.83753296584209,2.13647876333223,0.0232511273114331,Iris-virginica
-14.8415953970063,5.98712319311156,2.57788684508627,1.53964865861095,0.961629615263421,Iris-setosa
66.6523986167827,5.63888926161333,2.74707089134483,6.03879107773458,0.754216010393334,Iris-setosa
187.966681767027,7.61245521296287,3.21693522875991,0.352094810409075,1.61414655949432,Iris-virginica
3.88144261830987,8.57488561063707,3.10864531621669,0.702408455493368,1.42154789695083,Iris-setosa
47.9048278554592,7.19391110693704,2.69492136210421,1.09070671930254,0.206245427073153,Iris-setosa
126.699196313645,7.19603863027327,2.81188420357584,4.26202858813047,0.759564028538221,Iris-setosa
39.3908463037184,8.53951254852625,2.40068119234965,4.87058942958919,1.43087599040375,Iris-versicolor
77.5393738475977,8.57684089688976,2.79116237094597,4.33112172345974,1.52565253721292,Iris-versicolor
68.9390849524696,5.03696104500268,3.24858189815812,3.97497568643773,1.68177360362931,Iris-virginica
27.213478613498,4.78880044567529,3.08563098165739,1.89486665276251,0.119779546294305,Iris-setosa
140.448695076813,8.5586153944018,2.17925769233757,2.12667721843487,-0.362362544198395,Iris-virginica
48.8407605126557,8.00064167354935,2.42316951742699,0.531567371385772,2.01375903096056,Iris-versicolor
-14.4873816882108,6.39422465243002,2.81548994409603,1.36008884842896,-0.217711931748406,Iris-setosa
106.022994281171,8.18829260091322,3.15750324221758,1.19998621967374,0.943390220789065,Iris-virginica
72.0269552444893,5.76434932210013,4.40417265205268,5.12567524249796,1.28284906714332,Iris-versicolor
23.2696588204085,8.94855705744334,3.56677821182702,3.05631503623441,1.33311250079101,Iris-virginica
-6.66116573189257,5.27161177026268,3.9429618072411,1.55047266811974,0.613381524052671,Iris-virginica
6.17992870809149,6.35078615270349,3.76322732225032,6.12649060454266,-0.32632829159049,Iris-virginica
-6.80842031386027,7.29124749120898,2.48016625296766,3.15745780744598,-0.113782250067327,Iris-setosa
46.8294962536897,6.12186103411486,4.31401201109576,1.24789646872765,0.897259883023262,Iris-setosa
9.75369809383508,5.37945378638801,2.49317896402863,2.34180250826367,1.28424340544173,Iris-versicolor
169.962833282061,6.00011530123634,1.89761616046639,0.748494779593524,0.966471185175666,Iris-setosa
49.2703050080417,6.5098420499815,3.34949530993993,2.35000685899287,1.34073543698431,Iris-virginica
56.2004666858082,6.91613489100117,2.51860336029971,0.569188817706943,0.863617131074191,Iris-versicolor
-24.2521765178748,5.77202836290588,2.9175266290376,3.97456103241636,0.678250759725499,Iris-setosa
72.6211326005659,6.50538208501243,3.09980155583341,2.37570615261352,1.12649791343364,Iris-versicolor
35.42569481439,7.53248572416068,2.48722648516739,1.23945551797072,-0.161300115196388,Iris-setosa
127.166112897408,7.73242917092198,3.6255857665551,1.70736979582434,1.61081278463381,Iris-setosa
70.8686169039781,5.14786717023221,2.61861948265594,5.50513744120449,-0.182883300852146,Iris-versicolor
80.1474428793851,6.82842680894406,3.11947050980339,1.05479265187145,0.278182977754234,Iris-versicolor
-30.3510583938272,5.09491183035058,3.27434846707629,1.24368408246277,-1.05672413335839,Iris-versicolor
14.8860114830443,6.50670453341006,1.99690915564673,3.77307359834016,1.96687922917959,Iris-setosa
2.87087573699429,8.6529342777926,3.31043516674403,1.1013586159039,0.00219769828805927,Iris-virginica
69.7515848651259,7.01652994459885,2.98388423295927,5.86893852487514,-0.353129943315068,Iris-virginica
82.8539031608073,7.65822317841954,3.11711012000119,0.594431250052396,1.62724656375043,Iris-virginica
122.524723275646,7.82060200948069,3.02894247891073,5.64057773605743,1.87288898515537,Iris-virginica
48.6171561646121,5.75364229685769,2.54883949318641,1.94938709506735,0.759951579706659,Iris-versicolor
88.5528106077417,7.48540543932852,3.25730710468429,0.26243842627884,0.23328186490402,Iris-setosa
82.495168179348,5.99713692307145,2.83699840279696,3.88158614027233,-0.373027839489187,Iris-virginica
167.90010387392,7.48755135524752,2.2206081634183,1.15398811665053,2.3030481723585,Iris-setosa
-17.4291286939275,5.92793687222807,2.40029773961991,1.45856316153303,-0.104244001975041,Iris-virginica
25.6227368794516,7.75208860729301,4.38047364245699,4.42112353620613,0.567303559477644,Iris-versicolor
142.521289332724,8.09797058046287,2.75747596741739,4.00100428425488,-0.0680565911996448,Iris-versicolor
24.730745018225,6.1175760045015,2.96022492656001,5.21966966018483,0.723412219570209,Iris-versicolor
122.702434917011,6.5030684716652,4.10295994865142,2.97272843448392,-0.145214182188005,Iris-setosa
86.0643375295106,5.46254761737254,3.34984844609532,1.22342148121656,0.692452614588284,Iris-setosa
17.2559466002927,8.16298475080473,3.04453620124569,1.1922677916835,1.33146313690561,Iris-versicolor
-6.07488546850787,5.34033583904436,3.1919920473291,1.33753252536048,1.25696848679454,Iris-setosa
-7.99840127989619,8.7396864182521,3.08244007270686,1.69839225411052,-0.217161671182849,Iris-versicolor
13.6172686465044,6.56445621468488,2.19796805579867,4.07507960842393,-0.334815581672176,Iris-versicolor
23.2179360453133,7.80437717307581,2.12327415940435,0.541010010952288,0.891005803456288,Iris-virginica
51.2562648459938,6.26937947078435,2.82024337251816,0.760935469788023,-0.178116638233878,Iris-setosa
26.0843586419187,4.83027236051143,3.09612815370251,0.146232157735778,0.76947222165508,Iris-versicolor
70.3081370365563,4.9285873153876,2.9516818454335,6.98162766769065,0.399960368406817,Iris-versicolor
46.082651608844,8.37505776211796,2.63499706525439,5.29037340432574,0.53043565286426,Iris-versicolor
44.7898486683805,6.10198506269179,1.83105593236504,1.19996200468972,1.61228412274921,Iris-versicolor
79.4560841798649,6.764832090475,2.92256585233933,4.3437797922934,1.50634733786295,Iris-setosa
56.5614235161485,6.97349559824342,2.57382513211749,2.43848255727696,1.75565320326098,Iris-virginica
13.323770631525,8.64022586256323,2.61166495770419,1.32962077017343,0.968168588278925,Iris-virginica
78.0359187242694,7.44312458724022,2.9649535040957,5.79534427988623,0.837653656966323,Iris-setosa
40.4844385486642,7.86271724237738,3.40509347014334,0.977555491679599,1.93567263995801,Iris-setosa
-2.40550491170379,4.62096084480712,3.30823181830597,3.91836997773503,1.65963222572392,Iris-setosa
19.6834335088015,6.26097223401446,3.13418699660233,5.42405728211134,0.914566167907214,Iris-virginica
71.9480732664712,6.02513633266998,3.38819275772099,4.92582580503088,0.876178707729738,Iris-setosa
15.1484419256327,6.41355820892475,2.71018757519505,2.19854634861055,1.80459554536335,Iris-versicolor
38.1827911777779,8.59611494848906,3.82524461550804,2.51694370232424,0.468164061449651,Iris-virginica
12.5669176315173,6.77783869760124,2.88979456537148,1.22796826986628,-0.146133800318977,Iris-virginica
148.195432505995,8.42991303861067,4.13296250896666,0.826140217505275,1.5661423789327,Iris-setosa
43.3072420206566,7.84406372558004,2.8532716789066,3.50947290410219,0.00434399170308397,Iris-virginica
38.7961526987964,7.30672596691854,2.64899222165734,2.06157194848984,0.0591718913661451,Iris-setosa
9.01156924069614,5.90751942704046,2.52582821651725,5.17574048852281,0.553956593826616,Iris-versicolor
41.4414406262533,6.02393728440426,3.4269680080096,-0.0158012167757098,0.748268755222176,Iris-virginica
-14.9299844269585,5.78730246302719,2.33336805512651,2.97433350786567,1.76571583332536,Iris-setosa
53.0553999681708,8.41799550444052,3.00450704677394,4.20102135718419,0.351388199637035,Iris-virginica
9.50258129968994,8.49476201949417,3.43421171691432,4.4806928889146,-0.117119277139956,Iris-versicolor
-27.4068851115059,6.21737685753433,3.17948264923785,0.261392443682252,-0.365963398103464,Iris-virginica
11.93945302343,5.31378668928876,2.72324081000017,2.16351959672935,0.132718221150023,Iris-virginica
-16.7273678681289,8.74133968798207,1.95035821301486,1.5709410901856,-0.344906623449968,Iris-versicolor
79.5917685969959,7.28663267186603,4.12735420032897,0.804010182869141,-0.00991563351403929,Iris-setosa
22.228040700537,6.44893991108904,2.04394857984494,1.36399744790232,1.6769837231975,Iris-versicolor
81.635226371938,7.84105799938974,2.97346221579094,1.15601549982685,0.773355252521379,Iris-setosa
20.5664621399973,7.6394905907056,2.54048975436888,0.220530325682313,1.12036675160454,Iris-setosa
4.12957758653435,6.37170923270019,3.20267866491883,3.98776353594143,1.00799837375613,Iris-virginica
102.112285725258,4.7912980263272,2.70651948945159,2.78409567764691,0.239725347839508,Iris-setosa
